audiocap_id,youtube_id,error
42695,Jz1jxRrVyCg,Download or conversion failure
19559,7CUbYj7tXUA,Download or conversion failure
82680,kipE-sDdsDY,Download or conversion failure
19551,7C4HntU8OzA,Download or conversion failure
19550,7C34JeZjLQE,Download or conversion failure
19555,7CBWFErtB5U,Download or conversion failure
19554,7C8OlqMDOCU,Download or conversion failure
15019,57uuq_L0iVg,Download or conversion failure
13625,4YUEsFnE_V4,Download or conversion failure
13624,4YQTwn7GWh8,Download or conversion failure
2332,-utVEmuhB18,Download or conversion failure
13626,4YUp45FEi5U,Download or conversion failure
2334,-uuzTulXeRc,Download or conversion failure
13623,4YQ1kxdEilA,Download or conversion failure
2338,-uzciSGyZAg,Download or conversion failure
2339,-v1p5WprSzI,Download or conversion failure
97794,w8EtAGqF6gA,Download or conversion failure
45629,LseOYk_9Ddk,Download or conversion failure
56819,TJtPAU678t0,Download or conversion failure
43674,KbKG2QHr6cA,Download or conversion failure
2480,-yRa198NxdI,Download or conversion failure
96770,vNrJNyrp8zM,Download or conversion failure
96772,vNuO2muCeNo,Download or conversion failure
11708,3ibboREldU4,Download or conversion failure
11709,3ibkMvhMlgs,Download or conversion failure
96776,vO8AqXrgfRk,Download or conversion failure
11705,3i_W0FLIiJc,Download or conversion failure
11706,3iaIBepR-9k,Download or conversion failure
11700,3iSc3b-JMZo,Download or conversion failure
11702,3iYEVM67zks,Download or conversion failure
97423,vsM-EFmBj6o,Download or conversion failure
97420,vsBghzoFRnM,Download or conversion failure
64073,YLIavyYHqAw,Download or conversion failure
64071,YLF0uH0fih4,Download or conversion failure
17013,61KWbTU5lf8,Download or conversion failure
17011,61HzFPs2LXQ,Download or conversion failure
102269,ze07746JMjg,Download or conversion failure
53394,Qy-juAVlhAI,Download or conversion failure
53397,QyFCeRMsyE4,Download or conversion failure
7956,2C0nVNSmhlo,Download or conversion failure
102261,zdcpCsJLIj8,Download or conversion failure
102260,zdbOUOStW1U,Download or conversion failure
102267,zdjBeDLxEOk,Download or conversion failure
102266,zdj869m_kf8,Download or conversion failure
102265,zdikFbIGKVU,Download or conversion failure
63481,Xvf_v-j8xyI,Download or conversion failure
80686,jGYvWVTKE_E,Download or conversion failure
63485,XvlPlDK8kKk,Download or conversion failure
7953,2BxEqQtrkxQ,Download or conversion failure
7952,2BwiNhqCOFg,Download or conversion failure
20508,7duLE4NjvT4,Download or conversion failure
20503,7df7NsCBd_E,Download or conversion failure
20501,7dbf1ao1nfA,Download or conversion failure
20506,7dhVWd2Hw9s,Download or conversion failure
9166,2flaccXXVws,Download or conversion failure
95483,uLEZM2Tjjfk,Download or conversion failure
95482,uLDseja1lhs,Download or conversion failure
9167,2fo_zfCN09I,Download or conversion failure
95486,uLUcrtuyR4Y,Download or conversion failure
9160,2fftgtggJ7I,Download or conversion failure
95488,uLat4D4GVJY,Download or conversion failure
9161,2fh22VjLddY,Download or conversion failure
7959,2C39wkiTRd0,Download or conversion failure
80353,j1-RkzGbh9E,Download or conversion failure
7958,2C2Fv5wMdNk,Download or conversion failure
54532,Rlp79oxKLxE,Download or conversion failure
10545,3EsTwvyEPAU,Download or conversion failure
10546,3EtR9ah243o,Download or conversion failure
10541,3EoaFt06F44,Download or conversion failure
10543,3ErKc4vYXAU,Download or conversion failure
10542,3EpGOcOXUgU,Download or conversion failure
16065,5_xKPvQbb-Y,Download or conversion failure
10548,3EvxlnGXN0w,Download or conversion failure
78424,hc5jjaAv43g,Download or conversion failure
63224,Xk8yCc5MuIA,Download or conversion failure
78421,hbwm-MC8RbQ,Download or conversion failure
29302,C-0wZaYudtY,Download or conversion failure
78429,hcI8rwJX04w,Download or conversion failure
63229,XkHiESVPOKU,Download or conversion failure
8816,2XbFMjQ7nj8,Download or conversion failure
8813,2XZfzdsako4,Download or conversion failure
8812,2XWdpl7GnW0,Download or conversion failure
8810,2XSFavDdnNc,Download or conversion failure
34355,EjqasDYyELw,Download or conversion failure
63797,YAOnhjy1O3E,Download or conversion failure
15387,5I0BVKbY03E,Download or conversion failure
63795,YAG24SALwsk,Download or conversion failure
15381,5HscieNnu5Y,Download or conversion failure
6493,1akxCW3wwnk,Download or conversion failure
89256,pbc6tPB6iAg,Download or conversion failure
97488,vvqBQiCdED0,Download or conversion failure
12294,3xgbkTwixYI,Download or conversion failure
67839,_xtijAZzUKg,Download or conversion failure
15389,5I8SBO3Usws,Download or conversion failure
58505,UTyiKTKBSto,Download or conversion failure
58504,UTgxSRPheqw,Download or conversion failure
58507,UUDrQHz-t2c,Download or conversion failure
58501,UTXo4BSGTpg,Download or conversion failure
24504,9eDLZX5YQL4,Download or conversion failure
91487,rIuL6hU0Os0,Download or conversion failure
1515,-_6q-vAxiIY,Download or conversion failure
1516,-_8E5aDUqas,Download or conversion failure
1510,-Zx0UBTa4Mc,Download or conversion failure
1513,-Zz2ZHMG6VA,Download or conversion failure
1512,-Zxzn9NkZ9A,Download or conversion failure
91379,rERFuOtSKEU,Download or conversion failure
77550,gzWjsH3KkmE,Download or conversion failure
77555,gzpzq7N_ZC0,Download or conversion failure
77558,gztYrKNN0Q4,Download or conversion failure
28163,BQ7Nj7WJL8U,Download or conversion failure
28166,BQC8l8nPECc,Download or conversion failure
42689,Jylv5IiRgxE,Download or conversion failure
64705,Ym6GWjUdW60,Download or conversion failure
79489,iMj6DL4Mp5c,Download or conversion failure
79484,iMegQAJF-AI,Download or conversion failure
55176,SBBf8XztA9I,Download or conversion failure
55175,SBAegyE0krs,Download or conversion failure
79482,iMXzZuH40Yo,Download or conversion failure
35554,FU8eXnbPsmM,Download or conversion failure
35553,FTywBydVEZk,Download or conversion failure
35550,FTuRkTzmz58,Download or conversion failure
56480,T4nLF-qr864,Download or conversion failure
56481,T4qzC6dMXFo,Download or conversion failure
96472,v9QZGAuMISc,Download or conversion failure
53559,R5OuIDddz2Q,Download or conversion failure
53557,R5FXjuU3Drw,Download or conversion failure
90133,qFJdjqL1zZ8,Download or conversion failure
100317,y4RjgGP00M8,Download or conversion failure
55281,SFSOT5tE-VU,Download or conversion failure
32683,DnBZ6hQyy4g,Download or conversion failure
55282,SFVFdEqXB90,Download or conversion failure
51704,Pp7AQqeRmRA,Download or conversion failure
51708,PpDEBVB9S8U,Download or conversion failure
100310,y4I6B9QTzFI,Download or conversion failure
22214,8VswkGq4EfQ,Download or conversion failure
22215,8VtmnV8tG2E,Download or conversion failure
22217,8W1OcRL7OoY,Download or conversion failure
22210,8VpJOJdtYpc,Download or conversion failure
22211,8VpMK_vBinM,Download or conversion failure
22219,8W7BvwQY0L0,Download or conversion failure
19507,7B-LRLB_aco,Download or conversion failure
16332,5hi1slWrI28,Download or conversion failure
19505,7AzN-mUuvwU,Download or conversion failure
16334,5hlvkF-FN2M,Download or conversion failure
19503,7Ay-gVQ4oSc,Download or conversion failure
27367,B0V1K19QNY4,Download or conversion failure
27366,B0T5KqaW3O8,Download or conversion failure
27361,B0EBnNdhvlI,Download or conversion failure
27360,B0E-2eijoYA,Download or conversion failure
98651,wm5Z-8ufeEU,Download or conversion failure
25298,A2srMByc43I,Download or conversion failure
25295,A2rDPeYVH3M,Download or conversion failure
25297,A2sFDza0cR0,Download or conversion failure
25293,A2nM_MzzxgM,Download or conversion failure
90609,qbYimRlarEU,Download or conversion failure
32023,DSCtPXuEHeY,Download or conversion failure
74391,egZM5tr2pOM,Download or conversion failure
82138,kL1pdqHeNA8,Download or conversion failure
56732,TFsXFPG-7so,Download or conversion failure
8878,2Zbl9J4vWns,Download or conversion failure
56739,TG0H7VW0QG8,Download or conversion failure
65759,ZV45J8KlhQM,Download or conversion failure
101950,zO1h2bKYe58,Download or conversion failure
49216,OCWJtB_PqwA,Download or conversion failure
101958,zOLtgX1vzzg,Download or conversion failure
37423,GbLdYzjNo18,Download or conversion failure
82136,kKzPeqXk_OQ,Download or conversion failure
93320,sfxEDvPm6I4,Download or conversion failure
64913,YvA90hZwJ9w,Download or conversion failure
84103,lmd1FH8mB1c,Download or conversion failure
61373,WS9uchLo6uQ,Download or conversion failure
48270,N_nqQXnj3yY,Download or conversion failure
3500,0OI9fRNDm_U,Download or conversion failure
3506,0OTX-OccBaE,Download or conversion failure
3507,0OV4_EUJMIc,Download or conversion failure
70671,byEaWN5pnkg,Download or conversion failure
70674,byG6kQpTzyI,Download or conversion failure
49212,OCSFHVfVRyI,Download or conversion failure
44574,LCRSOKQObj8,Download or conversion failure
14638,4yT3jn57Eos,Download or conversion failure
48276,N_zYdkRGucA,Download or conversion failure
14632,4yFUKRK7ay4,Download or conversion failure
18590,6kdiESHOO3w,Download or conversion failure
14630,4yATk9lQm_s,Download or conversion failure
18597,6l-tyweumb0,Download or conversion failure
18595,6kuS6Q5z42s,Download or conversion failure
38651,HNmV1YN0dAk,Download or conversion failure
38650,HNkXUj4rFnY,Download or conversion failure
102702,zyyI9ZpouoM,Download or conversion failure
83484,lJN8h9tEAbw,Download or conversion failure
102706,zz81mF-3S9o,Download or conversion failure
83489,lJZ9hGs4Jw4,Download or conversion failure
18040,6VJ_F8aCIxs,Download or conversion failure
18042,6VMRwUzd0q8,Download or conversion failure
18046,6VRetu2rQcw,Download or conversion failure
18048,6VUXazNX1Nw,Download or conversion failure
89629,ps2OdtfpXuY,Download or conversion failure
48274,N_tnqrFK9iY,Download or conversion failure
30796,CnnmzW5hPSk,Download or conversion failure
30794,Cnk2N1KNNTg,Download or conversion failure
727,-GecFRVdJ58,Download or conversion failure
724,-Ga7uvj-Q9s,Download or conversion failure
722,-GW9--61qGI,Download or conversion failure
720,-GUVzaUZQ4Q,Download or conversion failure
90607,qbYRkdadgVg,Download or conversion failure
46366,MO-5vRVZZrc,Download or conversion failure
46367,MO-LIk-Ciww,Download or conversion failure
89192,pZoy3GRZQbQ,Download or conversion failure
46364,MNwKjIARSsw,Download or conversion failure
89197,p_00YOSubAQ,Download or conversion failure
46365,MNyjgXTSItA,Download or conversion failure
76094,fxBT_GOtkQo,Download or conversion failure
89769,pydtL0ExIXQ,Download or conversion failure
77940,hFt0PTXUohA,Download or conversion failure
39861,I9S5Vc19DTs,Download or conversion failure
47195,Mu4C_mLCrOE,Download or conversion failure
15272,5EzQYnFosmk,Download or conversion failure
15275,5F2Qw2A5YOE,Download or conversion failure
15278,5FC-XIxe0uw,Download or conversion failure
15279,5FHu_EjxjoQ,Download or conversion failure
87565,oKWq4xBuSrI,Download or conversion failure
39215,Hk21getgSR0,Download or conversion failure
35945,FiqO8E_T2wY,Download or conversion failure
35943,FineILyiLrQ,Download or conversion failure
19718,7Gqn3dGUWB4,Download or conversion failure
19717,7GqajUBNDL0,Download or conversion failure
89251,pbO7OL-DFiw,Download or conversion failure
69428,b33PdE0nHSU,Download or conversion failure
2327,-unossccIwI,Download or conversion failure
65645,ZQ5ZqW0JJS0,Download or conversion failure
4735,0szDsq5quSw,Download or conversion failure
57858,U1C0yxFockE,Download or conversion failure
4739,0t54mKmiTgQ,Download or conversion failure
17657,6JxtSOM9ODE,Download or conversion failure
17651,6JrpHEfKWsE,Download or conversion failure
86365,nPh56-ezBFQ,Download or conversion failure
13547,4WbP4U5I3GM,Download or conversion failure
13540,4WPPDbrtlG0,Download or conversion failure
13541,4WRZbsU9jIg,Download or conversion failure
13542,4WShNo9R72s,Download or conversion failure
41835,JREzMFZcnac,Download or conversion failure
13549,4WcyXv1kuVA,Download or conversion failure
89761,py7fdK-fpyU,Download or conversion failure
57170,TZHGOqbhR4c,Download or conversion failure
90530,qYSZvQwuV9k,Download or conversion failure
45579,LqYu2qXHRkc,Download or conversion failure
101548,z3Uzr2ydjAM,Download or conversion failure
7885,2A56AIgnGCI,Download or conversion failure
20747,7lq5AX4lPHQ,Download or conversion failure
20741,7leNn48ptWE,Download or conversion failure
20743,7lflQpRfxs4,Download or conversion failure
62516,XHALMZnJRgM,Download or conversion failure
20748,7lqma04srnA,Download or conversion failure
14440,4sNGlWJskcw,Download or conversion failure
14441,4sSknGBvM70,Download or conversion failure
14443,4sUECwj3Lu0,Download or conversion failure
18347,6dEcNO5kEXE,Download or conversion failure
80111,ipfu-qxU0G8,Download or conversion failure
14445,4sUzAvQ0OUc,Download or conversion failure
14446,4sX5754HM3A,Download or conversion failure
10387,3AStZAm9TKc,Download or conversion failure
10385,3AQFAFy1RCw,Download or conversion failure
10382,3AHsVu1j0Fc,Download or conversion failure
10381,3AGceLqIkn8,Download or conversion failure
10388,3AUm5t8rpVk,Download or conversion failure
44649,LFn6b9XoSio,Download or conversion failure
7264,1ufTcgEgEKo,Download or conversion failure
6204,1UC_T_VBQ7g,Download or conversion failure
6206,1UG_f45Q1H0,Download or conversion failure
6200,1UACkBQAi00,Download or conversion failure
6208,1UJCRKTFrSY,Download or conversion failure
59612,VFfxvNXEinY,Download or conversion failure
59613,VFg7Cnag6hs,Download or conversion failure
59610,VFPyJ8E3EfU,Download or conversion failure
59614,VFhGO7MOXSU,Download or conversion failure
41167,J-4TGmkurNc,Download or conversion failure
91422,rG7_7EmPrCs,Download or conversion failure
68058,a6l9jwqEnPU,Download or conversion failure
51066,PPbt9Ygjn9s,Download or conversion failure
94675,tk129KBzqYU,Download or conversion failure
94673,tjq0Z9IJw7Q,Download or conversion failure
52615,QRxAYKdvpjo,Download or conversion failure
94670,tjcDoJ-GyKw,Download or conversion failure
95016,u03RTTlJUyU,Download or conversion failure
52618,QS-gdydn7f0,Download or conversion failure
90678,qfVcUjjV4wI,Download or conversion failure
1759,-fYnEGy-GvE,Download or conversion failure
1757,-fUoCppX7W4,Download or conversion failure
1755,-fU6g_dGmAU,Download or conversion failure
1754,-fU0sip0ngo,Download or conversion failure
1752,-fPDqwJOUjQ,Download or conversion failure
1751,-fKwciZMwKA,Download or conversion failure
1286,-UKPxeAUdk0,Download or conversion failure
11168,3UwRzf3rziM,Download or conversion failure
1283,-UE-5t9IUi0,Download or conversion failure
1282,-UC9EEu7byQ,Download or conversion failure
11164,3UsaSHr8pUo,Download or conversion failure
11165,3UtQSxTY5og,Download or conversion failure
11166,3UtxghzwQwg,Download or conversion failure
11160,3UgpbhN0KJA,Download or conversion failure
11162,3UjvVNXo91s,Download or conversion failure
11163,3UmyVqoyoyY,Download or conversion failure
8766,2WQ7OavD_50,Download or conversion failure
8760,2WMjBJz7iyQ,Download or conversion failure
8763,2WOclan3ghU,Download or conversion failure
8769,2WQnJiP16qY,Download or conversion failure
94943,txjjvJabGmQ,Download or conversion failure
50896,PIgjdcyOWJc,Download or conversion failure
8492,2PYlqsbVsWc,Download or conversion failure
8491,2PYLXhRBUTQ,Download or conversion failure
