image,caption,audio
xnyVwfOu26c.png,Horns honk and sirens wail over a man speaking,./data/audiocaps/dataset/train/xnyVwfOu26c.wav
xnzD5VoAfP0.png,"A man speaks, then a small motor runs",./data/audiocaps/dataset/train/xnzD5VoAfP0.wav
xoIYMJND_CI.png,Rain falling followed by a train horn and an engine blowing with people speaking briefly in the distance,./data/audiocaps/dataset/train/xoIYMJND_CI.wav
xoCOiB2ItSA.png,Sizzling sounds are followed by a man speaking,./data/audiocaps/dataset/train/xoCOiB2ItSA.wav
ScGCUra5Alk.png,Baby hiccup and woman laughing,./data/audiocaps/dataset/train/ScGCUra5Alk.wav
DRayNzyw_TQ.png,"Several ducks quacking repeatedly, while there are a few rustling sounds",./data/audiocaps/dataset/train/DRayNzyw_TQ.wav
ScdWdFV--34.png,A motorcycle works in idle,./data/audiocaps/dataset/train/ScdWdFV--34.wav
ScTlOBhF940.png,A man speaks and walks around,./data/audiocaps/dataset/train/ScTlOBhF940.wav
DRUbSA7wCtU.png,Buzzing of nearby insects with crinkling leaves and a child speaking,./data/audiocaps/dataset/train/DRUbSA7wCtU.wav
wilv7_T0ICU.png,Running and splashing water together with frantic hollering and laughing,./data/audiocaps/dataset/train/wilv7_T0ICU.wav
8dsZOAC80UI.png,A spray can be spraying and some wind is blowing,./data/audiocaps/dataset/train/8dsZOAC80UI.wav
8dqdydMJL6g.png,A woman speaks over a microphone,./data/audiocaps/dataset/train/8dqdydMJL6g.wav
8dqtPrLtgFQ.png,A man speaks and water is running,./data/audiocaps/dataset/train/8dqtPrLtgFQ.wav
8duK7Gasf70.png,A motor vehicle engine is idling and is being repeatedly revved up,./data/audiocaps/dataset/train/8duK7Gasf70.wav
8dw0FBXrJGY.png,A motorcycle engine is running,./data/audiocaps/dataset/train/8dw0FBXrJGY.wav
TiddXaVZVJg.png,Someone sharpens a metal piece,./data/audiocaps/dataset/train/TiddXaVZVJg.wav
9sDS23Nn5ew.png,A woman speaking ominously,./data/audiocaps/dataset/train/9sDS23Nn5ew.wav
9sGTtTbSm0o.png,Tick-tocking followed by cooing and a ding,./data/audiocaps/dataset/train/9sGTtTbSm0o.wav
9sGWOmjNSaI.png,A loud buzzing,./data/audiocaps/dataset/train/9sGWOmjNSaI.wav
9sHwKGXaszE.png,Engine chugging and slowing down,./data/audiocaps/dataset/train/9sHwKGXaszE.wav
9sBm6nDP0dk.png,A male speaks followed by the rhythmic pounding of a sewing machine while another male enters the conversation,./data/audiocaps/dataset/train/9sBm6nDP0dk.wav
0TjBRAKSPVI.png,Low wind howling with metallic tinkering noises in the background,./data/audiocaps/dataset/train/0TjBRAKSPVI.wav
lnDLsl_6t-Y.png,Water loudly sprays,./data/audiocaps/dataset/train/lnDLsl_6t-Y.wav
0TQQn_S8ZDM.png,A helicopter gets louder as it comes closer,./data/audiocaps/dataset/train/0TQQn_S8ZDM.wav
0TUWAtfeyBw.png,Bells chiming and increasing pitch,./data/audiocaps/dataset/train/0TUWAtfeyBw.wav
0TaR53EyW3o.png,"Sounds of gun shots, sirens from emergency vehicles in the distance, then males speaking",./data/audiocaps/dataset/train/0TaR53EyW3o.wav
0Tc-hDra8Ic.png,A helicopter engine is running,./data/audiocaps/dataset/train/0Tc-hDra8Ic.wav
0Tgv99INbLQ.png,A motor vehicle is running,./data/audiocaps/dataset/train/0Tgv99INbLQ.wav
0Ti9iHFNHbI.png,Vehicle engine sound with child's voice,./data/audiocaps/dataset/train/0Ti9iHFNHbI.wav
YvnRQY1uzZA.png,A woman speaks and a man speaks followed by a cat meowing followed by a woman speaking,./data/audiocaps/dataset/train/YvnRQY1uzZA.wav
0P0lT_34TW4.png,Large engine idling,./data/audiocaps/dataset/train/0P0lT_34TW4.wav
0P2dWBWBBmk.png,A man speaks animatedly,./data/audiocaps/dataset/train/0P2dWBWBBmk.wav
0P-bPAubx3M.png,Two adults are speaking to a crying infant in a reassuring way,./data/audiocaps/dataset/train/0P-bPAubx3M.wav
0P0dPO91GP4.png,A truck idles and honks,./data/audiocaps/dataset/train/0P0dPO91GP4.wav
0OunnKkiYgQ.png,Loud heavy machinery engine noise with some metallic clunking,./data/audiocaps/dataset/train/0OunnKkiYgQ.wav
0Ozc2H6UgGc.png,Ducks quacking and splashing in a body of water,./data/audiocaps/dataset/train/0Ozc2H6UgGc.wav
0Oq1qY0p4nw.png,A engine is running and revving,./data/audiocaps/dataset/train/0Oq1qY0p4nw.wav
0OscIzriZLI.png,An adult male is announcing and a hoofed animal is running,./data/audiocaps/dataset/train/0OscIzriZLI.wav
GrUJg8Gn17o.png,A machine gun fires rapidly,./data/audiocaps/dataset/train/GrUJg8Gn17o.wav
GrYhil8eXvA.png,Multiple people speak and birds chirp,./data/audiocaps/dataset/train/GrYhil8eXvA.wav
GrZdS8l-OWg.png,A woman sings and then two women and a man talk,./data/audiocaps/dataset/train/GrZdS8l-OWg.wav
0P3HVIqijwo.png,"Vehicle's driving fast, a big clank of something breaking",./data/audiocaps/dataset/train/0P3HVIqijwo.wav
0P6KwToszno.png,An adult male is speaking,./data/audiocaps/dataset/train/0P6KwToszno.wav
bxNOiNu2s-4.png,Several dogs barking continuously and frantically,./data/audiocaps/dataset/train/bxNOiNu2s-4.wav
Ob4fdntPKnY.png,A gun is fired followed by an explosion and people laughing,./data/audiocaps/dataset/train/Ob4fdntPKnY.wav
bxFpGg1TDpk.png,Water splashing with and engine running,./data/audiocaps/dataset/train/bxFpGg1TDpk.wav
4yjePtbJ_QE.png,Faint horse clopping followed by people speaking,./data/audiocaps/dataset/train/4yjePtbJ_QE.wav
4yiwdZ3LsN4.png,Water flows down a flushed toilet,./data/audiocaps/dataset/train/4yiwdZ3LsN4.wav
4ylJuhBRCl4.png,A man delivers a speech,./data/audiocaps/dataset/train/4ylJuhBRCl4.wav
4ykhKYoSVAE.png,"Loud, continuous buzzing",./data/audiocaps/dataset/train/4ykhKYoSVAE.wav
4yp9-5cVHRg.png,"Church bells ring, a woman speaks then a crowd speaks",./data/audiocaps/dataset/train/4yp9-5cVHRg.wav
4yn2O1aq4DM.png,A woman talking then a glass of water being filled,./data/audiocaps/dataset/train/4yn2O1aq4DM.wav
4yv--RtWtHg.png,Dog bark and person speaking with heavy rainfall in background,./data/audiocaps/dataset/train/4yv--RtWtHg.wav
4yx7AdsRAOs.png,"Food sizzling and being stirred in a pan, people speak",./data/audiocaps/dataset/train/4yx7AdsRAOs.wav
aNJh-Lvh2-g.png,Pigeons coo and flap their wings,./data/audiocaps/dataset/train/aNJh-Lvh2-g.wav
j8I7SmxlbwE.png,Hissing and loud consistent murmuring of many people followed by a whistle and horn,./data/audiocaps/dataset/train/j8I7SmxlbwE.wav
HMoZBbpPBFk.png,A man speaks and a car grinds but fails to start,./data/audiocaps/dataset/train/HMoZBbpPBFk.wav
HMp3VHakVKw.png,A man speaks normally while opening doors several times,./data/audiocaps/dataset/train/HMp3VHakVKw.wav
HMwe7O1N1xA.png,A man talks as a herd of goats baa and the wind blows,./data/audiocaps/dataset/train/HMwe7O1N1xA.wav
WtjSkry0u34.png,Continuous rustling and quacking,./data/audiocaps/dataset/train/WtjSkry0u34.wav
C_fv4GUVZXk.png,Two men speak as water flows in a river,./data/audiocaps/dataset/train/C_fv4GUVZXk.wav
u--b9AH_-Xk.png,People talking in the background,./data/audiocaps/dataset/train/u--b9AH_-Xk.wav
JA_8ptQRFMA.png,Wind blowing and water splashing with people speaking,./data/audiocaps/dataset/train/JA_8ptQRFMA.wav
lIVkAaahRuc.png,High pitched howling of a dog followed by a female voice with a child yelling and a dog howling concurrently afterward,./data/audiocaps/dataset/train/lIVkAaahRuc.wav
pqhg3AjTZ3Y.png,Water rushing and dripping,./data/audiocaps/dataset/train/pqhg3AjTZ3Y.wav
pqWHpI-Ac8E.png,Person speaks while frying some food,./data/audiocaps/dataset/train/pqWHpI-Ac8E.wav
9GV8WDqCjHI.png,Loud continuous buzzing,./data/audiocaps/dataset/train/9GV8WDqCjHI.wav
BEq_83h6v0I.png,A baby is being played with and is laughing,./data/audiocaps/dataset/train/BEq_83h6v0I.wav
BEpXHDgDOLs.png,A vehicle is accelerating the engine,./data/audiocaps/dataset/train/BEpXHDgDOLs.wav
BEw1T_GBneo.png,A woman is speaking and a crowd is cheering,./data/audiocaps/dataset/train/BEw1T_GBneo.wav
BEsKmzG8Xlo.png,A roadway noise and water running,./data/audiocaps/dataset/train/BEsKmzG8Xlo.wav
BEeuJfoHWR8.png,"A beep, beep, breathing heavy and a voice talking",./data/audiocaps/dataset/train/BEeuJfoHWR8.wav
BEoWdvgzm5E.png,A man giving a speech,./data/audiocaps/dataset/train/BEoWdvgzm5E.wav
BEntzQIBAaY.png,"A high-pitched hum occurs, then a train horn blows and fades into the distance, along with clattering",./data/audiocaps/dataset/train/BEntzQIBAaY.wav
H64n4Ikt40w.png,Train engine idles then train horn blasts,./data/audiocaps/dataset/train/H64n4Ikt40w.wav
BF0EPyZZ9Sw.png,"Several males shout and an adult male speaks, after which two adult males speak and laugh softly in the foreground, and birds are chirping and people are talking in the background",./data/audiocaps/dataset/train/BF0EPyZZ9Sw.wav
BF-xvgHUbPA.png,A vehicle revving and light wind,./data/audiocaps/dataset/train/BF-xvgHUbPA.wav
9GV7ne3_688.png,Voices in the background with motor noise,./data/audiocaps/dataset/train/9GV7ne3_688.wav
h1DjzdfpncA.png,Birds chirping and squeaking,./data/audiocaps/dataset/train/h1DjzdfpncA.wav
Ijm0-BtXDp0.png,An helicopter engine works,./data/audiocaps/dataset/train/Ijm0-BtXDp0.wav
IjhSQTIRm1w.png,A single goat baas nearby with the sounds of a farm in the background,./data/audiocaps/dataset/train/IjhSQTIRm1w.wav
QkC37Z82Zq8.png,A series of electronic beeps bleeping,./data/audiocaps/dataset/train/QkC37Z82Zq8.wav
AjHLogLSFiM.png,Rustling and white noise,./data/audiocaps/dataset/train/AjHLogLSFiM.wav
fCFaZUud5oE.png,Some liquid splashes,./data/audiocaps/dataset/train/fCFaZUud5oE.wav
MuVyeNOV1xc.png,A thunderstorm with rain falling on a hard surface as emergency sirens sound in the background,./data/audiocaps/dataset/train/MuVyeNOV1xc.wav
MuVzGuUQoBg.png,A vehicle horn honks twice,./data/audiocaps/dataset/train/MuVzGuUQoBg.wav
AjFzBMzniEc.png,A small child speaks and water splashes then a man speaks and a woman laughs,./data/audiocaps/dataset/train/AjFzBMzniEc.wav
AjPx4h39NU0.png,Water running continuously,./data/audiocaps/dataset/train/AjPx4h39NU0.wav
hHGuZmDQjEQ.png,Constant road noises as a man talks softly as another truck goes by,./data/audiocaps/dataset/train/hHGuZmDQjEQ.wav
HzO7LZphK2I.png,Speech from a large group with some background thumping,./data/audiocaps/dataset/train/HzO7LZphK2I.wav
hH60UZBulTc.png,Following a clink a toilet flushes very slowly,./data/audiocaps/dataset/train/hH60UZBulTc.wav
hHBG5LbYMDM.png,Cat continually meows every time a human voice speaks,./data/audiocaps/dataset/train/hHBG5LbYMDM.wav
AjJBtrQFjqg.png,"Birds are chirping, and then an engine starts",./data/audiocaps/dataset/train/AjJBtrQFjqg.wav
Ih9XB-nt-DI.png,Insects buzzing with several plastic clicks,./data/audiocaps/dataset/train/Ih9XB-nt-DI.wav
hP65RZOQAVM.png,Small engines roar going past fast as voices yell out shouts,./data/audiocaps/dataset/train/hP65RZOQAVM.wav
lCCcT1tSdzU.png,A man speaking with an insect buzzing briefly,./data/audiocaps/dataset/train/lCCcT1tSdzU.wav
rHY1HIWa_1Y.png,A vehicle screeching and crashing,./data/audiocaps/dataset/train/rHY1HIWa_1Y.wav
DK6UPkqs4YA.png,Some men speak in the distance followed by light knocks,./data/audiocaps/dataset/train/DK6UPkqs4YA.wav
DK6lH3TIvvM.png,Food and oil sizzling followed by dishes clacking then camera muffles,./data/audiocaps/dataset/train/DK6lH3TIvvM.wav
Iguc_tZCwjQ.png,A baby cries while a woman whispers and talks,./data/audiocaps/dataset/train/Iguc_tZCwjQ.wav
Igu79_38_Us.png,Motor running with radio in the background,./data/audiocaps/dataset/train/Igu79_38_Us.wav
p4x9xsl67d8.png,Birds are chirping in the background while a child male child speaks followed by multiple adult males communicating and chuckling in laughter and a truck engine,./data/audiocaps/dataset/train/p4x9xsl67d8.wav
Ih51x_t7BtU.png,A vehicle door opening and closing as wood clanks on a solid surface,./data/audiocaps/dataset/train/Ih51x_t7BtU.wav
5Fnc7yYDDvM.png,A little baby is crying,./data/audiocaps/dataset/train/5Fnc7yYDDvM.wav
5FoC4i8ZbfQ.png,"A man speaks, nails scratch on tile, a cat growls",./data/audiocaps/dataset/train/5FoC4i8ZbfQ.wav
5FlYNryC1vU.png,"A clock ticks, some rustling",./data/audiocaps/dataset/train/5FlYNryC1vU.wav
5Fjd-2ebWwk.png,"Dogs bark and whimper, splashing",./data/audiocaps/dataset/train/5Fjd-2ebWwk.wav
5FiJQwcbEl0.png,Nature noises followed by male speech,./data/audiocaps/dataset/train/5FiJQwcbEl0.wav
5FdTDVqH-9U.png,An emergency vehicle with sirens passing by,./data/audiocaps/dataset/train/5FdTDVqH-9U.wav
5Fe_Aw-DnwQ.png,A woman is talking,./data/audiocaps/dataset/train/5Fe_Aw-DnwQ.wav
KD069bw-fk8.png,Something snoring loudly,./data/audiocaps/dataset/train/KD069bw-fk8.wav
EpMZUwmgTXo.png,A person types rapidly on a keyboard,./data/audiocaps/dataset/train/EpMZUwmgTXo.wav
Fi0T_-mgbvU.png,An audience gives applause,./data/audiocaps/dataset/train/Fi0T_-mgbvU.wav
iL9BXVduNZA.png,"A person talks, and then music plays as food sizzles, followed by more talking",./data/audiocaps/dataset/train/iL9BXVduNZA.wav
Fi4ZJabrB9k.png,"A baby whines and verbalizes, followed by an adult female talking in baby talk, then this repeats twice more",./data/audiocaps/dataset/train/Fi4ZJabrB9k.wav
Fi5gSFcMRlE.png,A person snoring,./data/audiocaps/dataset/train/Fi5gSFcMRlE.wav
OcJAdW8E_00.png,Two explosions happen,./data/audiocaps/dataset/train/OcJAdW8E_00.wav
cehMJSeKBLE.png,A male voice speaking followed by water flowing from a faucet,./data/audiocaps/dataset/train/cehMJSeKBLE.wav
0hH-P2xQvMI.png,Heavy breathing followed by a woman speaking,./data/audiocaps/dataset/train/0hH-P2xQvMI.wav
0hHCTS_wSMg.png,Someone sneezes loudly,./data/audiocaps/dataset/train/0hHCTS_wSMg.wav
0hKJ3AIpW98.png,Man talking with water in background and a splash,./data/audiocaps/dataset/train/0hKJ3AIpW98.wav
0hL6qn2PfUA.png,Emergency vehicle siren and sound of cars on a wet road,./data/audiocaps/dataset/train/0hL6qn2PfUA.wav
0hIwVLgh42M.png,"Female making speech, audience clapping and cheering",./data/audiocaps/dataset/train/0hIwVLgh42M.wav
0hKEM6Tq6zA.png,A few cracking noises followed by an engine staring up and roaring,./data/audiocaps/dataset/train/0hKEM6Tq6zA.wav
b2B3agdZ1Mw.png,Water is flowing and a wave gushes,./data/audiocaps/dataset/train/b2B3agdZ1Mw.wav
QISybl0-Dtc.png,Rain and running water following by thunder,./data/audiocaps/dataset/train/QISybl0-Dtc.wav
b2JNLcSD2o0.png,Frogs croak in the distance as birds chirp father away,./data/audiocaps/dataset/train/b2JNLcSD2o0.wav
nJGsmE9F6O8.png,Wind blowing softly into a microphone as a vehicle drives by followed by a train horn and train engine running on railroad tracks,./data/audiocaps/dataset/train/nJGsmE9F6O8.wav
gc23eNO_HDM.png,A woman speaks quickly and a man speaks followed by laughter and two men speak followed by a woman speaking,./data/audiocaps/dataset/train/gc23eNO_HDM.wav
gbyg-tSszEE.png,A woman and man speaks while a pig oinks,./data/audiocaps/dataset/train/gbyg-tSszEE.wav
nJ7Rmu22_vA.png,Two women speaking and laughing followed by a man speaking with music,./data/audiocaps/dataset/train/nJ7Rmu22_vA.wav
nJQ1t8SYBGA.png,Humming of a motorcycle with traffic passing,./data/audiocaps/dataset/train/nJQ1t8SYBGA.wav
0taZldxMK1Q.png,A baby who is giggling,./data/audiocaps/dataset/train/0taZldxMK1Q.wav
0tNFRI7EZco.png,A group of people in a stream of water,./data/audiocaps/dataset/train/0tNFRI7EZco.wav
0tNhTJc9hPk.png,Multiple small dogs howl,./data/audiocaps/dataset/train/0tNhTJc9hPk.wav
0tO8yIjJHOo.png,The whirring sound of power tools in use,./data/audiocaps/dataset/train/0tO8yIjJHOo.wav
0tV6HyY1td0.png,"A machine motor is running and stops, clicking occurs, and people are speaking in the background",./data/audiocaps/dataset/train/0tV6HyY1td0.wav
0tWHGH8mMEQ.png,A vehicles' engine accelerating,./data/audiocaps/dataset/train/0tWHGH8mMEQ.wav
7IG__q0MExs.png,A man talks while water drips,./data/audiocaps/dataset/train/7IG__q0MExs.wav
7IKNLic2bTc.png,A man is tapping lightly on a keyboard and talking,./data/audiocaps/dataset/train/7IKNLic2bTc.wav
7IIRtTsrcnQ.png,A dog growls and barks while a person laughs and starts to say something,./data/audiocaps/dataset/train/7IIRtTsrcnQ.wav
7IMrAQh8ilA.png,A motorcycle engine sputters as a person yells,./data/audiocaps/dataset/train/7IMrAQh8ilA.wav
7IOHXf-2Ycs.png,Continuous rainfall on a surface,./data/audiocaps/dataset/train/7IOHXf-2Ycs.wav
7IN-xuTHPi0.png,"Someone burps, someone else laughing, more burping and more laughter",./data/audiocaps/dataset/train/7IN-xuTHPi0.wav
7IXx3NhSbi0.png,A cat meows plaintively several times,./data/audiocaps/dataset/train/7IXx3NhSbi0.wav
7ISw6y5Ahes.png,Several pigeons are cooing gently,./data/audiocaps/dataset/train/7ISw6y5Ahes.wav
6JGM2zV17Sc.png,Male speech with water running,./data/audiocaps/dataset/train/6JGM2zV17Sc.wav
6JGMw5DKD_I.png,A woman speaking with some mechanical humming then a baby begins to cry,./data/audiocaps/dataset/train/6JGMw5DKD_I.wav
6J47PWNpp5o.png,Gunshots are fired,./data/audiocaps/dataset/train/6J47PWNpp5o.wav
6J4kVoHtCjE.png,A dog barks once softly while a car is driving by in the background,./data/audiocaps/dataset/train/6J4kVoHtCjE.wav
6JPHKTjeGao.png,Dog barking and growling then a second dog barking in a higher pitch at the same time,./data/audiocaps/dataset/train/6JPHKTjeGao.wav
6JRnAHgnQQI.png,Humming and rumbling mixed with spraying,./data/audiocaps/dataset/train/6JRnAHgnQQI.wav
6JKwLdNFXiQ.png,A toddler utters nonsensical words,./data/audiocaps/dataset/train/6JKwLdNFXiQ.wav
6JNEEzlBDX0.png,"A person coughs, and a man begins to speak as an engine is heard approaching",./data/audiocaps/dataset/train/6JNEEzlBDX0.wav
UePoZfzQGXA.png,Some clicks followed by high frequency humming of a small motor,./data/audiocaps/dataset/train/UePoZfzQGXA.wav
6JTp36vsWNQ.png,People are laughing excitedly together in unison,./data/audiocaps/dataset/train/6JTp36vsWNQ.wav
6JUDQSR2KM4.png,Chimes are clanking against one another,./data/audiocaps/dataset/train/6JUDQSR2KM4.wav
4VkfkK7igns.png,A horse walks as its hooves clank,./data/audiocaps/dataset/train/4VkfkK7igns.wav
4ViVzTgEddE.png,An engine is idling,./data/audiocaps/dataset/train/4ViVzTgEddE.wav
4VkDJVQ0GfA.png,A baby crying as an adult mimics his cry,./data/audiocaps/dataset/train/4VkDJVQ0GfA.wav
4VqQEsPZWJM.png,A person speaks and an engine revs up,./data/audiocaps/dataset/train/4VqQEsPZWJM.wav
4VoSe5gwsrg.png,"A click occurs, ducks are quacking, an adult male is speaking, and a person laughs",./data/audiocaps/dataset/train/4VoSe5gwsrg.wav
4VyefUQKBpo.png,Siren blaring then a man speaks followed by more siren blaring,./data/audiocaps/dataset/train/4VyefUQKBpo.wav
4VzWEApe3N8.png,Something is being tapped and people speak,./data/audiocaps/dataset/train/4VzWEApe3N8.wav
8qK8-P2CvWM.png,A train horn blows and a train runs on tracks,./data/audiocaps/dataset/train/8qK8-P2CvWM.wav
